PlayerID,Name,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,matches,goals_per_shot,goals_per_shot_on_target,shots,shots_on_target,shots_on_target_pct,shots_on_target_per90,shots_per90,League,Season
4e2da7f7,Zé Carlos,Zé Carlos,pt POR,DF,Gil Vicente FC,26,1998,31,31,"2,707",30.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,13,2,15.4,0.07,0.43,Primeira Liga,2024-2025
33a68b9b,Álvaro Carreras,Álvaro Carreras,es ESP,DF,Benfica,21,2003,32,30,"2,743",30.5,3,1,4,3,0,0,9,0,0.10,0.03,0.13,0.10,0.13,Matches,0.16,0.60,19,5,26.3,0.16,0.62,Primeira Liga,2024-2025
36b76751,João Carvalho,João Carvalho,pt POR,"FW,MF",Estoril,27,1997,28,27,"2,308",25.6,6,3,9,6,0,0,5,1,0.23,0.12,0.35,0.23,0.35,Matches,0.19,0.50,32,12,37.5,0.47,1.25,Primeira Liga,2024-2025
c59a4359,Pedro Carvalho,Pedro Carvalho,pt POR,"MF,DF",Estoril,21,2003,19,6,765,8.5,0,2,2,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches,0.00,0.00,6,1,16.7,0.12,0.71,Primeira Liga,2024-2025
adc77724,Vitor Carvalho,Vitor Carvalho,br BRA,MF,Braga,27,1997,23,18,"1,501",16.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,20,1,5.0,0.06,1.20,Primeira Liga,2024-2025
21be17c9,Facundo Cáseres,Facundo Cáseres,ar ARG,MF,Gil Vicente FC,23,2001,20,16,"1,404",15.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,9,1,11.1,0.06,0.58,Primeira Liga,2024-2025
46fa8966,Cassiano,Cassiano,br BRA,FW,Casa Pia,35,1989,26,24,"1,976",22.0,10,2,12,6,4,4,4,0,0.46,0.09,0.55,0.27,0.36,Matches,0.19,0.33,31,18,58.1,0.82,1.41,Primeira Liga,2024-2025
957ac8ad,Jesús Castillo,Jesús Castillo,pe PER,MF,Gil Vicente FC,23,2001,15,9,822,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,6,0,0.0,0.00,0.66,Primeira Liga,2024-2025
37d0048f,André Castro,André Castro,pt POR,MF,Moreirense,36,1988,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
a3f386fc,Cristian Castro,Cristian Castro,co COL,DF,AVS Futebol,23,2001,32,32,"2,745",30.5,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches,0.09,0.25,11,4,36.4,0.13,0.36,Primeira Liga,2024-2025
28cb9f21,Geny Catamo,Geny Catamo,mz MOZ,MF,Sporting CP,23,2001,30,20,"1,911",21.2,5,2,7,5,0,0,3,0,0.24,0.09,0.33,0.24,0.33,Matches,0.08,0.28,62,18,29.0,0.85,2.92,Primeira Liga,2024-2025
072897aa,Cauê,Cauê,br BRA,FW,Gil Vicente FC,21,2002,15,7,667,7.4,1,0,1,1,0,0,3,1,0.13,0.00,0.13,0.13,0.13,Matches,0.08,0.33,12,3,25.0,0.40,1.62,Primeira Liga,2024-2025
072897aa,Cauê,Cauê,br BRA,FW,Gil Vicente FC,21,2002,15,7,667,7.4,1,0,1,1,0,0,3,1,0.13,0.00,0.13,0.13,0.13,Matches,0.20,1.00,5,1,20.0,0.26,1.29,Primeira Liga,2024-2025
072897aa,Cauê,Cauê,br BRA,FW,Casa Pia,21,2002,12,3,349,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,0.08,0.33,12,3,25.0,0.40,1.62,Primeira Liga,2024-2025
072897aa,Cauê,Cauê,br BRA,FW,Casa Pia,21,2002,12,3,349,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,0.20,1.00,5,1,20.0,0.26,1.29,Primeira Liga,2024-2025
7f6296b9,César,César,br BRA,GK,Boavista,32,1992,16,16,"1,440",16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
4e232375,Kaio César,Kaio César,br BRA,"MF,FW",Vitória Guimarães,20,2004,17,16,"1,299",14.4,2,3,5,2,0,0,4,0,0.14,0.21,0.35,0.14,0.35,Matches,0.07,0.18,30,11,36.7,0.76,2.08,Primeira Liga,2024-2025
f8d7f03b,Tidjany Chabrol,Tidjany Chabrol,fr FRA,"MF,FW",Gil Vicente FC,22,2002,25,13,"1,046",11.6,1,2,3,1,0,0,4,1,0.09,0.17,0.26,0.09,0.26,Matches,0.04,0.11,26,9,34.6,0.77,2.24,Primeira Liga,2024-2025
b78e7f06,Kevin Chamorro,Kevin Chamorro,cr CRC,GK,Estoril,24,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
f49c41d2,Francisco Chissumba,Francisco Chissumba,pt POR,DF,Braga,19,2005,16,16,"1,429",15.9,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,0.00,0.00,11,2,18.2,0.13,0.69,Primeira Liga,2024-2025
e8b5ad37,Till Cissokho,Till Cissokho,fr FRA,DF,Estrela,24,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,2,1,50.0,0.25,0.50,Primeira Liga,2024-2025
30afd787,Clayton,Clayton,br BRA,DF,AVS Futebol,24,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
b05870de,Clayton,Clayton,br BRA,FW,Rio Ave,25,1999,31,31,"2,707",30.1,14,2,16,11,3,3,13,1,0.47,0.07,0.53,0.37,0.43,Matches,0.12,0.26,89,42,47.2,1.40,2.96,Primeira Liga,2024-2025
b3f62bfc,Diego Collado,Diego Collado,es ESP,"FW,MF",Gil Vicente FC,23,2001,5,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,3.75,Primeira Liga,2024-2025
bf0ee949,Semeu Commey,Semeu Commey,gh GHA,DF,Estrela,20,2004,2,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,2.00,Primeira Liga,2024-2025
6fe4c987,Fábio Conceição,Fábio Conceição,pt POR,"FW,MF",Estrela,23,2001,11,7,680,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,8,2,25.0,0.26,1.06,Primeira Liga,2024-2025
6fe4c987,Fábio Conceição,Fábio Conceição,pt POR,"FW,MF",Estrela,23,2001,11,7,680,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.11,1.00,9,1,11.1,0.21,1.91,Primeira Liga,2024-2025
6fe4c987,Fábio Conceição,Fábio Conceição,pt POR,MF,Rio Ave,23,2001,12,2,423,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches,0.00,0.00,8,2,25.0,0.26,1.06,Primeira Liga,2024-2025
6fe4c987,Fábio Conceição,Fábio Conceição,pt POR,MF,Rio Ave,23,2001,12,2,423,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches,0.11,1.00,9,1,11.1,0.21,1.91,Primeira Liga,2024-2025
53c0ab99,Leo Cordeiro,Leo Cordeiro,br BRA,MF,Estrela,28,1995,27,19,"1,866",20.7,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,0.04,0.50,23,2,8.7,0.10,1.11,Primeira Liga,2024-2025
c803c92a,Félix Correia,Félix Correia,pt POR,"MF,FW",Gil Vicente FC,23,2001,33,32,"2,892",32.1,9,3,12,6,3,3,3,0,0.28,0.09,0.37,0.19,0.28,Matches,0.13,0.35,47,17,36.2,0.53,1.46,Primeira Liga,2024-2025
4d36e5ae,Alberto costa,Alberto costa,pt POR,DF,Vitória Guimarães,20,2003,10,7,675,7.5,0,2,2,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,0.00,,7,0,0.0,0.00,0.93,Primeira Liga,2024-2025
7b4c1f6e,Bruno Xavier Almeida Costa,Bruno Xavier Almeida Costa,pt POR,MF,Nacional,27,1997,18,11,919,10.2,2,1,3,1,1,1,0,0,0.20,0.10,0.29,0.10,0.20,Matches,0.10,0.33,10,3,30.0,0.29,0.98,Primeira Liga,2024-2025
93fffbcf,Diogo Costa,Diogo Costa,pt POR,GK,Porto,24,1999,32,32,"2,880",32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
c1edb1d4,Gonçalo Costa,Gonçalo Costa,pt POR,"MF,DF",Estoril,24,2000,18,3,509,5.7,2,0,2,2,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches,0.50,1.00,4,2,50.0,0.35,0.71,Primeira Liga,2024-2025
f13d02a6,Hélder Costa,Hélder Costa,ao ANG,"FW,MF",Estoril,30,1994,13,8,606,6.7,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,0.25,1.00,4,1,25.0,0.15,0.59,Primeira Liga,2024-2025
1cd2ca47,João Costa,João Costa,pt POR,FW,Santa Clara,24,2000,24,8,728,8.1,3,0,3,3,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches,0.20,0.50,15,6,40.0,0.74,1.85,Primeira Liga,2024-2025
00225aae,João Paulo Santos Costa,João Paulo Santos Costa,pt POR,GK,Estrela,28,1996,14,14,"1,260",14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
907aafc4,Michel Costa,Michel Costa,br BRA,MF,Estoril,22,2001,10,7,597,6.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,2,0,0.0,0.00,0.30,Primeira Liga,2024-2025
ee43adcd,Rui Costa,Rui Costa,pt POR,FW,Farense,28,1996,15,6,696,7.7,2,1,3,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,Matches,0.08,0.22,25,9,36.0,1.16,3.23,Primeira Liga,2024-2025
a657d6ba,Marco Cruz,Marco Cruz,pt POR,MF,Vitória Guimarães,20,2004,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
e9543ec7,Sandro Cruz,Sandro Cruz,ao ANG,DF,Gil Vicente FC,23,2001,25,24,"2,082",23.1,0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,8,3,37.5,0.13,0.35,Primeira Liga,2024-2025
0feb3a1c,Augusto Dabo,Augusto Dabo,gw GNB,DF,Boavista,20,2004,13,7,546,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches,0.00,0.00,2,1,50.0,0.16,0.33,Primeira Liga,2024-2025
bbe7d20b,Samuel Dahl,Samuel Dahl,se SWE,"MF,DF",Benfica,21,2003,11,6,595,6.6,0,4,4,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,Matches,0.00,0.00,4,2,50.0,0.30,0.61,Primeira Liga,2024-2025
da7f2781,Amadou Dante,Amadou Dante,ml MLI,"DF,MF",Arouca,23,2000,16,12,"1,059",11.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,6,2,33.3,0.17,0.51,Primeira Liga,2024-2025
3385fdf4,Mathias De Amorim,Mathias De Amorim,pt POR,MF,Famalicão,19,2004,24,10,"1,072",11.9,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matches,0.06,0.50,17,2,11.8,0.17,1.43,Primeira Liga,2024-2025
064461b7,Zeno Debast,Zeno Debast,be BEL,"MF,DF",Sporting CP,20,2003,31,23,"2,126",23.6,0,3,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,0.00,0.00,16,6,37.5,0.25,0.68,Primeira Liga,2024-2025
0ca4fdab,Depú,Depú,ao ANG,FW,Gil Vicente FC,24,2000,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,2.09,Primeira Liga,2024-2025
cb1580aa,Derick,Derick,br BRA,"MF,DF",Farense,30,1993,23,17,"1,417",15.7,1,3,4,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,Matches,0.05,0.11,21,9,42.9,0.57,1.33,Primeira Liga,2024-2025
19cda00b,Ángel Di María,Ángel Di María,ar ARG,"FW,MF",Benfica,36,1988,25,20,"1,646",18.3,8,5,13,3,5,5,5,0,0.44,0.27,0.71,0.16,0.44,Matches,0.05,0.17,62,18,29.0,0.98,3.39,Primeira Liga,2024-2025
23c5db70,Abdoulay Diaby,Abdoulay Diaby,ml MLI,"FW,MF",Boavista,33,1991,12,9,894,9.9,1,1,2,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,0.05,0.09,19,11,57.9,1.11,1.91,Primeira Liga,2024-2025
df9a23f6,Matheus Dias,Matheus Dias,br BRA,"MF,DF",Nacional,22,2002,26,20,"1,750",19.4,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,0.00,0.00,7,1,14.3,0.05,0.36,Primeira Liga,2024-2025
b2f12baf,Tiago Dias,Tiago Dias,pt POR,FW,Casa Pia,26,1998,8,0,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
394be156,Ousmane Diomande,Ousmane Diomande,ci CIV,DF,Sporting CP,20,2003,31,29,"2,521",28.0,2,0,2,2,0,0,7,2,0.07,0.00,0.07,0.07,0.07,Matches,0.06,0.29,31,7,22.6,0.25,1.11,Primeira Liga,2024-2025
b2336681,Tiago Djaló,Tiago Djaló,pt POR,DF,Porto,24,2000,8,6,590,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,7,0,0.0,0.00,1.07,Primeira Liga,2024-2025
1fe2c2e0,Maxime Dominguez,Maxime Dominguez,ch SUI,MF,Gil Vicente FC,28,1996,4,3,249,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,6,4,66.7,1.45,2.17,Primeira Liga,2024-2025
efd44b24,Issiar Dramé,Issiar Dramé,ml MLI,DF,Estrela,25,1999,21,18,"1,589",17.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,7,2,28.6,0.11,0.40,Primeira Liga,2024-2025
5d24ad61,Dudu,Dudu,br BRA,"MF,FW",Nacional,24,1999,21,17,"1,338",14.9,3,2,5,2,1,2,0,0,0.20,0.13,0.34,0.13,0.27,Matches,0.08,0.20,26,10,38.5,0.67,1.75,Primeira Liga,2024-2025
84be547e,Carlos Eduardo,Carlos Eduardo,br BRA,FW,Gil Vicente FC,21,2002,7,3,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,2,0,0.0,0.00,0.74,Primeira Liga,2024-2025
57760e66,Marcus Edwards,Marcus Edwards,eng ENG,MF,Sporting CP,25,1998,6,1,111,1.2,1,0,1,1,0,0,0,0,0.81,0.00,0.81,0.81,0.81,Matches,0.20,1.00,5,1,20.0,0.81,4.05,Primeira Liga,2024-2025
65c081c1,Demir Ege Tıknaz,Demir Ege Tıknaz,tr TUR,MF,Rio Ave,19,2004,28,24,"1,976",22.0,4,2,6,4,0,0,7,0,0.18,0.09,0.27,0.18,0.27,Matches,0.36,0.67,11,6,54.5,0.27,0.50,Primeira Liga,2024-2025
672f3db0,Marvin Elimbi,Marvin Elimbi,fr FRA,DF,Gil Vicente FC,21,2003,11,5,434,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
825ed0d1,Simon Elisor,Simon Elisor,fr FRA,FW,Famalicão,25,1999,15,6,597,6.6,4,0,4,4,0,0,2,0,0.60,0.00,0.60,0.60,0.60,Matches,0.29,0.57,14,7,50.0,1.06,2.11,Primeira Liga,2024-2025
cddafc92,Úmaro Embaló,Úmaro Embaló,pt POR,MF,Vitória Guimarães,23,2001,7,0,148,1.6,2,0,2,2,0,0,0,0,1.22,0.00,1.22,1.22,1.22,Matches,0.67,1.00,3,2,66.7,1.22,1.82,Primeira Liga,2024-2025
7afe0cbf,Rui Encarnação,Rui Encarnação,pt POR,GK,Nacional,26,1998,2,1,135,1.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
12dcbdcc,Ricardo Esgaio,Ricardo Esgaio,pt POR,DF,Sporting CP,31,1993,9,2,230,2.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
9c14a96b,Tiago Esgaio,Tiago Esgaio,pt POR,DF,Arouca,28,1995,25,25,"2,180",24.2,2,1,3,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,Matches,0.10,0.33,20,6,30.0,0.25,0.83,Primeira Liga,2024-2025
1e4319ac,Dario Essugo,Dario Essugo,pt POR,MF,Sporting CP,19,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
f9ea45ed,Luís Esteves,Luís Esteves,pt POR,MF,Nacional,26,1998,33,31,"2,808",31.2,0,3,3,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,Matches,0.00,0.00,64,13,20.3,0.42,2.05,Primeira Liga,2024-2025
577efaec,Stephen Eustáquio,Stephen Eustáquio,ca CAN,"MF,DF",Porto,27,1996,30,22,"1,918",21.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,16,6,37.5,0.28,0.75,Primeira Liga,2024-2025
6f3cc2fe,Evanilson,Evanilson,br BRA,FW,Porto,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
56077210,Claudio Falcão,Claudio Falcão,br BRA,"DF,MF",Farense,30,1994,32,32,"2,851",31.7,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,Matches,0.03,0.14,35,7,20.0,0.22,1.10,Primeira Liga,2024-2025
c4199604,Eduardo Felicíssimo,Eduardo Felicíssimo,pt POR,MF,Sporting CP,17,2007,6,2,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,0.46,Primeira Liga,2024-2025
ef0d16c6,Nuno Felix,Nuno Felix,pt POR,MF,Benfica,20,2004,2,0,17,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
716e9ae4,Vando Félix,Vando Félix,gw GNB,MF,Vitória Guimarães,21,2002,16,5,548,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,9,3,33.3,0.49,1.48,Primeira Liga,2024-2025
a17ef4d1,Jorge Filipe Oliveira Fernandes,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória Guimarães,27,1997,6,5,415,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,0.22,Primeira Liga,2024-2025
a109d777,Lucas Fernandes,Lucas Fernandes,br BRA,MF,AVS Futebol,26,1997,8,6,496,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,0.18,Primeira Liga,2024-2025
901d4aa7,Martim Fernandes,Martim Fernandes,pt POR,DF,Porto,18,2006,25,15,"1,311",14.6,0,6,6,0,0,0,5,0,0.00,0.41,0.41,0.00,0.41,Matches,0.00,0.00,6,4,66.7,0.27,0.41,Primeira Liga,2024-2025
ef491564,Mateus Fernandes,Mateus Fernandes,pt POR,MF,Sporting CP,20,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,3.46,Primeira Liga,2024-2025
de8f6250,Roger Fernandes,Roger Fernandes,pt POR,MF,Braga,18,2005,28,21,"1,739",19.3,3,3,6,3,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches,0.06,0.13,50,24,48.0,1.24,2.59,Primeira Liga,2024-2025
c6bdf383,Rúben Fernandes,Rúben Fernandes,pt POR,DF,Gil Vicente FC,38,1986,28,28,"2,503",27.8,1,1,2,1,0,0,4,1,0.04,0.04,0.07,0.04,0.07,Matches,0.06,0.25,17,4,23.5,0.14,0.61,Primeira Liga,2024-2025
c981fc98,Roberto Férnandez,Roberto Férnandez,es ESP,FW,Braga,22,2002,15,5,505,5.6,2,0,2,2,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,0.13,0.67,15,3,20.0,0.53,2.67,Primeira Liga,2024-2025
d279d762,João Ferreira Barros,João Ferreira Barros,pt POR,MF,Boavista,18,2006,12,2,260,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,6,2,33.3,0.69,2.08,Primeira Liga,2024-2025
12f1293b,Filipe Ferreira,Filipe Ferreira,pt POR,DF,Boavista,33,1990,27,26,"2,223",24.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,10,3,30.0,0.12,0.40,Primeira Liga,2024-2025
ed4fef1c,Fernando Ferreira Fonseca,Fernando Ferreira Fonseca,pt POR,"DF,MF",AVS Futebol,27,1997,26,21,"1,908",21.2,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,8,3,37.5,0.14,0.38,Primeira Liga,2024-2025
fb37a645,João Ferreira,João Ferreira,pt POR,DF,Braga,23,2001,21,13,"1,311",14.6,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches,0.00,0.00,5,2,40.0,0.14,0.34,Primeira Liga,2024-2025
15a5e48c,Marcelo dos Santos Ferreira,Marcelo dos Santos Ferreira,br BRA,DF,Moreirense,35,1989,33,33,"2,970",33.0,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,0.13,0.50,8,2,25.0,0.06,0.24,Primeira Liga,2024-2025
fb39d792,Pedro Ferreira,Pedro Ferreira,pt POR,MF,Santa Clara,26,1998,32,20,"1,826",20.3,0,4,4,0,0,0,8,0,0.00,0.20,0.20,0.00,0.20,Matches,0.00,0.00,19,4,21.1,0.20,0.94,Primeira Liga,2024-2025
a4564423,Tiago Ferreira,Tiago Ferreira,pt POR,FW,Estrela,22,2002,3,1,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,1,0,0.0,0.00,1.70,Primeira Liga,2024-2025
f7c68686,Daniel Figueira,Daniel Figueira,pt POR,GK,Estoril,26,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,,,0,0,,0.00,0.00,Primeira Liga,2024-2025
858cdc27,Sidoine Fogning,Sidoine Fogning,cm CMR,DF,Boavista,22,2001,13,13,"1,170",13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0.00,,3,0,0.0,0.00,0.23,Primeira Liga,2024-2025
a951ca82,Tiago Fonseca Morais,Tiago Fonseca Morais,pt POR,"MF,FW",Rio Ave,20,2003,31,18,"1,562",17.4,4,0,4,4,0,1,1,0,0.23,0.00,0.23,0.23,0.23,Matches,0.09,0.24,43,17,39.5,0.98,2.48,Primeira Liga,2024-2025
1827a42d,José Fontán,José Fontán,es ESP,DF,Arouca,24,2000,29,29,"2,589",28.8,1,0,1,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matches,0.14,1.00,7,1,14.3,0.03,0.24,Primeira Liga,2024-2025
90f87966,José Fonte,José Fonte,pt POR,DF,Casa Pia,40,1983,25,24,"2,024",22.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,0.00,0.00,10,4,40.0,0.18,0.44,Primeira Liga,2024-2025
